Price,Close,High,Low,Open,Volume,SMA20,SMA50,EMA20,RSI,EMA12,EMA26,MACD,Signal
Ticker,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,,,,,,,,
Date,,,,,,,,,,,,,
2021-01-28,33466.09765625,33858.3125,30023.20703125,30441.041015625,76517157706,34933.50380859375,29733.456640625,33324.56965654737,34.808578767908315,33202.77514057524,32915.92093019595,286.85421037929336,1099.0368789237755
2021-01-29,34316.38671875,38406.26171875,32064.814453125,34318.671875,117894572511,34636.59580078125,30054.48453125,33419.02842437619,42.756479988884905,33374.09999875598,33019.65913675551,354.44086200046877,950.1176755391141
2021-01-30,34269.5234375,34834.70703125,32940.1875,34295.93359375,65141828798,34432.24990234375,30378.6969140625,33500.0279494356,44.291876620066084,33511.85745087044,33112.2416775514,399.6157733190412,840.0172950950996
2021-01-31,33114.359375,34288.33203125,32270.17578125,34270.87890625,52754542671,34309.63505859375,30664.9109765625,33463.29760901316,42.34585912577015,33450.703900736524,33112.39854402907,338.30535670745303,739.6749074175704
2021-02-01,33537.17578125,34638.21484375,32384.228515625,33114.578125,61400400660,34290.34580078125,30952.8068359375,33470.33362541667,40.94094155939253,33464.00726696937,33143.86352456395,320.14374240541656,655.7686744151396
2021-02-02,35510.2890625,35896.8828125,33489.21875,33533.19921875,63088585433,34200.04228515625,31278.0797265625,33664.61509561508,48.4864533581301,33778.819850897155,33319.15430515181,459.6655457453453,616.5480486811807
2021-02-03,37472.08984375,37480.1875,35443.984375,35510.8203125,61166818159,34114.28037109375,31639.18,34027.2317382946,54.8293605862314,34347.015234412975,33626.77915986279,720.2360745501865,637.2856538549819
2021-02-04,36926.06640625,38592.17578125,36317.5,37475.10546875,68838074392,34119.31533203125,31951.489375,34303.311230480824,69.36955016133706,34743.79233777252,33871.17080774332,872.6215300291951,684.3528290898246
2021-02-05,38144.30859375,38225.90625,36658.76171875,36931.546875,58598066402,34217.62373046875,32258.2723046875,34669.12050317313,67.37698958491299,35266.94868484598,34187.69953263271,1079.2491522132696,763.3320937145136
2021-02-06,39266.01171875,40846.546875,38138.38671875,38138.38671875,71326033653,34391.36044921875,32580.8333203125,35106.9196665614,74.04413291098693,35882.18915160045,34563.87080567843,1318.3183459220163,874.3293441560141
2021-02-07,38903.44140625,39621.8359375,37446.15234375,39250.19140625,65500641143,34505.02880859375,32881.5055078125,35468.49316557936,71.88650505398334,36346.9971907773,34885.32047979484,1461.6767109824577,991.7988175213029
2021-02-08,46196.46484375,46203.9296875,38076.32421875,38886.828125,101467222687,35011.36181640625,33335.88890625,36490.20475397656,80.97312969414142,37862.29990661926,35723.183025273,2139.1168813462573,1221.262430286294
2021-02-09,46481.10546875,48003.72265625,45166.9609375,46184.9921875,91809846886,35558.02958984375,33809.449375,37441.71910776451,81.04206630204202,39188.26999310091,36520.06616923426,2668.20382386665,1510.6507090023651
2021-02-10,44918.18359375,47145.56640625,43881.15234375,46469.76171875,87301089896,36262.65380859375,34232.1524609375,38153.76334452503,83.17414173857797,40069.79516243154,37142.148941420615,2927.646221010924,1794.049811404077
2021-02-11,47909.33203125,48463.46875,44187.76171875,44898.7109375,81388911810,37007.83232421875,34725.5121875,39082.86512421313,83.14139986899286,41275.87775763438,37939.718059185754,3336.159698448624,2102.4717888129862
2021-02-12,47504.8515625,48745.734375,46424.9765625,47877.03515625,76555041196,37779.6927734375,35200.890234375,39884.95907071664,80.89427628406379,42234.1814199214,38648.24646683866,3585.9349530827385,2399.1644216669365
2021-02-13,47105.515625,48047.74609375,46392.28125,47491.203125,70250456155,38520.499609375,35649.7047265625,40572.63112350554,79.58012958310019,42983.61745147195,39274.71084892468,3708.906602547271,2661.1128578430034
2021-02-14,48717.2890625,49487.640625,47114.5078125,47114.5078125,71248675228,39338.04443359375,36095.309765625,41348.3128319812,85.21534669177547,43865.7207762455,39974.161086967295,3891.559689278205,2907.202224130044
2021-02-15,47945.05859375,48875.5703125,46347.4765625,48696.53515625,77069903166,40106.8048828125,36528.7650390625,41976.57433310204,82.01323781369504,44493.31120970773,40564.59793932157,3928.7132703861644,3111.5044333812684
2021-02-16,49199.87109375,50341.1015625,47201.3046875,47944.45703125,77049582886,41045.17109375,36971.0662890625,42664.50735792566,81.42016555837174,45217.397345714235,41204.24780261257,4013.1495431016665,3291.8334553253485
2021-02-17,52149.0078125,52533.9140625,49072.37890625,49207.27734375,80820545404,41979.3166015625,37466.7976953125,43567.793115504166,82.22573835138789,46283.79895598897,42014.97076630793,4268.828189681037,3487.2324021964864
2021-02-18,51679.796875,52474.10546875,51015.765625,52140.97265625,52054723579,42847.487109375,37923.5745703125,44340.36490212281,82.50403314710776,47113.952481990666,42730.883811396234,4383.068670594432,3666.399655876076
2021-02-19,55888.1328125,56113.65234375,50937.27734375,51675.98046875,63495496918,43928.417578125,38461.3028125,45440.152322158734,84.54078303165277,48463.826378992104,43705.49484851503,4758.331530477073,3884.7860307962756
2021-02-20,56099.51953125,57505.2265625,54626.55859375,55887.3359375,68145460026,45077.6755859375,38995.81015625,46455.330151596,83.97275984713679,49638.548402416396,44623.57075093985,5014.977651476547,4110.824354932331
2021-02-21,57539.9453125,58330.5703125,55672.609375,56068.56640625,51897585191,46277.8140625,39504.0637109375,47511.007785967806,86.04340398103268,50854.14792704464,45580.33923698134,5273.808690063306,4343.421221958526
2021-02-22,54207.3203125,57533.390625,48967.56640625,57532.73828125,92052420332,47212.665625,39932.5696484375,48148.751836113726,68.29591945430711,51370.02060173008,46219.37487220494,5150.645729525138,4504.866123471849
2021-02-23,48824.42578125,54204.9296875,45290.58984375,54204.9296875,106102492824,47780.282421875,40269.6198828125,48213.10173565052,54.340974270090534,50978.390629348534,46412.34160620828,4566.049023140251,4517.10270340553
2021-02-24,49705.33203125,51290.13671875,47213.5,48835.0859375,63695521388,48419.245703125,40583.8779296875,48355.21890666,59.09803196066891,50782.5354604103,46656.26682287804,4126.268637532259,4438.935890230876
2021-02-25,47093.8515625,51948.96875,47093.8515625,49709.08203125,54506565949,48866.7228515625,40789.2676953125,48235.08868340666,48.4274762561818,50215.045629962566,46688.68050729448,3526.3651226680886,4256.421736718318
2021-02-26,46339.76171875,48370.78515625,44454.84375,47180.46484375,350967941479,49220.4103515625,40928.6420703125,48054.58135343936,47.78320026673275,49618.84810516063,46662.83467110599,2956.0134340546356,3996.340076185582
2021-02-27,46188.453125,48253.26953125,45269.02734375,46344.7734375,45910946382,49584.6609375,41036.4589453125,47876.854855492755,48.238492592406956,49091.09503128976,46627.69529732036,2463.3997339694033,3689.7520077423464
2021-02-28,45137.76953125,46716.4296875,43241.6171875,46194.015625,53443887451,49531.726171875,41134.1233984375,47615.98958651726,42.97293686895139,48482.89110820672,46517.330425759596,1965.5606824471251,3344.9137426833026
2021-03-01,49631.2421875,49784.015625,45115.09375,45159.50390625,53891300112,49689.2330078125,41359.6194140625,47807.91840565848,52.888213673066865,48659.560505021065,46747.99055625888,1911.5699487621823,3058.2449838990788
2021-03-02,48378.98828125,50127.51171875,47228.84375,49612.10546875,47530897720,49862.2732421875,41615.8660546875,47862.30601285767,48.59381101798645,48616.39554751782,46868.80520255452,1747.5903449633042,2796.114056111924
2021-03-03,50538.2421875,52535.13671875,48274.3203125,48415.81640625,53220811975,49993.71875,41948.1716796875,48117.15707710932,47.16397807309299,48912.06426136123,47140.61534958752,1771.4489117737103,2591.1810272442817
2021-03-04,48561.16796875,51735.08984375,47656.9296875,50522.3046875,52343816680,50046.5345703125,42173.0678515625,48159.443828694144,44.7859811637562,48858.08021634412,47245.841469525476,1612.2387468186425,2395.392571159154
2021-03-05,48927.3046875,49396.4296875,46542.515625,48527.03125,48625928883,50137.6240234375,42367.8673828125,48232.5734342947,36.6466578202507,48868.73013498349,47370.39430048655,1498.3358344969383,2215.9812238267114
2021-03-06,48912.3828125,49147.21875,47257.52734375,48899.23046875,34363564661,50147.3787109375,42609.6076953125,48297.31718459997,36.107801060300176,48875.44593152449,47484.615671746804,1390.8302597776856,2050.951031016906
2021-03-07,51206.69140625,51384.3671875,48918.6796875,48918.6796875,43137459378,50310.4603515625,42910.1787109375,48574.400443804734,38.14947663836393,49234.09908148226,47760.32498541371,1473.7740960685478,1935.5156440272347
2021-03-08,52246.5234375,52314.0703125,49506.0546875,51174.1171875,48597428048,50462.79296875,43239.2836328125,48924.12644320428,45.98668058050512,49697.54898240806,48092.63598186454,1604.9130005435145,1869.3951153304906
2021-03-09,54824.1171875,54824.1171875,51981.83203125,52272.96875,50912227385,50596.5484375,43603.1644921875,49486.0303236134,63.87319894305355,50486.25178319144,48591.26421931902,1894.9875638724188,1874.5136050388764
2021-03-10,56008.55078125,57258.25390625,53290.890625,54824.01171875,57295577614,50812.9861328125,44001.9394140625,50107.22274815022,64.37329243977487,51335.83624443122,49140.69285353613,2195.143390895093,1938.63956221012
2021-03-11,57805.12109375,58091.0625,54484.59375,55963.1796875,56772343595,50908.835546875,44447.0868359375,50840.35592392163,75.3678079359367,52331.110836634114,49782.502352811236,2548.608483822878,2060.6333465326716
2021-03-12,57332.08984375,57996.62109375,55376.6484375,57821.21875,55689944702,50970.4640625,44977.2146484375,51458.61629723861,76.38470089470557,53100.49222234425,50341.73105584374,2758.7611665005097,2200.258910526239
2021-03-13,61243.0859375,61683.86328125,56217.97265625,57343.37109375,60669829814,51155.62109375,45541.9611328125,52390.47054869207,80.61059057209448,54353.198947752826,51149.23882485532,3203.960122897508,2400.999153000493
2021-03-14,59302.31640625,61597.91796875,59302.31640625,61221.1328125,43901225564,51410.3708984375,46086.654609375,53048.741582745206,77.7947143098485,55114.60163367547,51753.170497551226,3361.4311361242435,2593.0855496252434
2021-03-15,55907.19921875,60540.9921875,55393.1640625,59267.4296875,66419369890,51764.5095703125,46559.011015625,53320.97564331709,62.86990735304037,55236.53972368693,52060.87632875113,3175.6633949358,2709.6011186873548
2021-03-16,56804.90234375,56833.1796875,53555.02734375,55840.78515625,59749798599,52119.4880859375,47047.7812109375,53652.778186215466,67.53371997407945,55477.826280619716,52412.28566319549,3065.5406174242235,2780.789018434729
2021-03-17,58870.89453125,58969.81640625,54528.62890625,56825.828125,60258313191,52708.340234375,47573.802109375,54149.74164764732,67.40721373632803,55999.83678071668,52890.70113490324,3109.1356458134396,2846.4583439104713
2021-03-18,57858.921875,60116.25,54253.578125,58893.078125,55746041000,53284.2982421875,48122.329609375,54502.9969073952,70.2394543278662,56285.849872144885,53258.717486021524,3027.1323861233614,2882.5931523530494
2021-03-19,58346.65234375,59498.375,56643.703125,57850.44140625,49063873786,53892.208203125,48619.940703125,54869.059329905176,70.39616909273087,56602.89640623798,53635.601549556966,2967.2948566810155,2899.5334932186424
2021-03-20,58313.64453125,60031.28515625,58213.296875,58332.26171875,50361731222,54551.001953125,49099.885859375,55197.11506336659,70.3410746496022,56866.0884254706,53982.123251904595,2883.965173566008,2896.4198292881156
2021-03-21,57523.421875,58767.8984375,56005.6171875,58309.9140625,51943414539,54945.6109375,49564.963828125,55418.66809304596,64.61869581890599,56967.21664847512,54244.44166843018,2722.7749800449383,2861.69085943948
2021-03-22,54529.14453125,58471.48046875,54288.15625,57517.890625,56521454974,55253.11875,49993.25953125,55333.95156335111,54.84439194715622,56592.128630440486,54265.530769379795,2326.597861060691,2754.672259763722
2021-03-23,54738.9453125,55985.44140625,53470.6953125,54511.66015625,56435023914,55463.15390625,50417.294921875,55277.28430136529,49.799043549043546,56307.02350460349,54300.59851331463,2006.4249912888554,2605.0228060687487
2021-03-24,52774.265625,57262.3828125,52514.33203125,54710.48828125,70567223787,55673.8087890625,50762.574453125,55038.90157028288,42.63994144501874,55763.5222923568,54187.53681788392,1575.98547447288,2399.215339749575
2021-03-25,51704.16015625,53392.38671875,50856.5703125,52726.74609375,67999812841,55812.6515625,51047.215859375,54721.30714989879,35.64169386617401,55139.005040648066,54003.58299109623,1135.4220495518384,2146.4566817100276
2021-03-26,55137.3125,55137.3125,51579.85546875,51683.01171875,56652197978,56123.898046875,51411.44078125,54760.92670705129,45.466371559311014,55138.74464977913,54087.562954718735,1051.181695060397,1927.4016843801016
2021-03-27,55973.51171875,56568.21484375,54242.91015625,55137.56640625,47266542233,56362.2390625,51768.02484375,54876.41099387974,37.53101738119485,55267.17035269772,54227.262863165495,1039.9074895322265,1749.9028454105269
2021-03-28,55950.74609375,56610.3125,55071.11328125,55974.94140625,47686580918,56547.4501953125,52101.71953125,54978.728622438815,41.27773379380285,55372.33585132115,54354.92828765324,1017.4075636679117,1603.4037890620039
2021-03-29,57750.19921875,58342.09765625,55139.33984375,55947.8984375,57625587027,56693.754296875,52478.6546875,55242.678203039875,55.23072447520691,55738.16098477175,54606.42983810485,1131.731146666898,1509.0692605829827
2021-03-30,58917.69140625,59447.22265625,57251.55078125,57750.1328125,54414116432,56839.211328125,52733.07921875,55592.67946048846,55.905983663803326,56227.31951115302,54925.782546856346,1301.5369642966762,1467.5628013257215
2021-03-31,58918.83203125,59930.02734375,57726.41796875,58930.27734375,65520826225,56894.896875,52981.83375,55909.45589579909,50.15149001390468,56641.39836039871,55221.56399014477,1419.834370253935,1458.0171151113643
2021-04-01,59095.80859375,59586.0703125,58505.27734375,58926.5625,61669163792,56983.0828125,53265.38625,56212.9180575087,54.12653098139977,57018.999934760446,55508.54507189331,1510.4548628671328,1468.504664662518
2021-04-02,59384.3125,60267.1875,58869.28125,59098.87890625,58727860620,56890.144140625,53494.885859375,56514.95562346026,53.50850615386281,57382.89417556653,55795.63895545677,1587.255220109757,1492.254775751966
2021-04-03,57603.890625,60110.26953125,57603.890625,59397.41015625,59641344484,56805.2228515625,53696.866640625,56618.663718845,47.85380801222015,57416.893629325525,55929.583523571084,1487.3101057544409,1491.265841752461
2021-04-04,58758.5546875,58913.74609375,57168.67578125,57604.83984375,50749662970,56947.790625,53929.927421875,56822.462858716906,53.65431848787395,57623.30302289083,56139.136943121375,1484.1660797694567,1489.8458893558602
2021-04-05,59057.87890625,59891.296875,57694.82421875,58760.875,60706272115,57060.439453125,54136.73921875,57035.35962514863,65.94099435760333,57844.007004946085,56355.340051501276,1488.6669534448083,1489.61010217365
2021-04-06,58192.359375,59479.578125,57646.80859375,59171.93359375,66058027988,57026.5126953125,54341.685234375,57145.55007751542,61.61952042209501,57897.59967726207,56491.41555694563,1406.184120316444,1472.9249058022087
2021-04-07,56048.9375,58731.14453125,55604.0234375,58186.5078125,75645303584,56936.0134765625,54478.6665625,57041.11078441871,60.887164222523516,57613.190111529446,56458.639404579284,1154.5507069501618,1409.2500660317994
2021-04-08,58323.953125,58338.73828125,55879.0859375,56099.9140625,53053855641,56934.878515625,54602.16546875,57163.286245426454,70.37605354075542,57722.53826744799,56596.810791277116,1125.727476170876,1352.5455480596147
2021-04-09,58245.00390625,58937.046875,57807.86328125,58326.5625,46655208546,56931.446484375,54733.469609375,57266.306975028696,62.05480269870819,57802.91759649446,56718.89917016399,1084.018426330469,1298.8401237137857
2021-04-10,59793.234375,61276.6640625,58038.70703125,58253.77734375,58238470525,57044.937109375,54811.571640625,57506.966727406914,64.04115814652215,58109.120177803,56946.62770385554,1162.492473947459,1271.5705937605205
2021-04-11,60204.96484375,60790.5546875,59289.796875,59846.23046875,46280252580,57328.728125,54893.680546875,57763.918928963394,65.20358180685136,58431.55781871792,57187.98601051439,1243.571808203531,1265.9708366491227
2021-04-12,59893.453125,61253.03515625,59589.875,60175.9453125,51828688519,57586.453515625,54940.750703125,57966.73170953831,58.57102554000743,58656.46478891517,57388.39098195777,1268.0738069574,1266.3914307107782
2021-04-13,63503.45703125,63742.28515625,59869.95703125,59890.01953125,69983454362,58122.9130859375,55126.6734375,58494.038883034664,65.34171487595745,59402.155903120525,57841.358837460895,1560.7970656596299,1325.2725577005485
2021-04-14,63109.6953125,64863.09765625,61554.796875,63523.75390625,77451779687,58693.18984375,55412.378828125,58933.62520965041,63.6616693030016,59972.546581486604,58231.60598376009,1740.9405977265124,1408.4061657057414
2021-04-15,63314.01171875,63821.671875,62208.96484375,63075.1953125,60954381579,59102.0248046875,55684.552421875,59350.804877183706,63.726326643508536,60486.618141065584,58608.080482648234,1878.53765841735,1502.4324642480633
2021-04-16,61572.7890625,63594.72265625,60222.53125,63258.50390625,84293007468,59381.988671875,55974.131171875,59562.4224186424,56.50631574253176,60653.721359747804,58827.68852560022,1826.0328341475833,1567.1525382279674
2021-04-17,60683.8203125,62572.17578125,60361.3515625,61529.921875,66138759198,59618.6423828125,56261.01234375,59669.22221805742,59.6691127778241,60658.35196786352,58965.17976907428,1693.1721987892379,1592.3564703402214
2021-04-18,56216.18359375,61057.45703125,52829.53515625,60701.88671875,97468872758,59541.9416015625,56461.566953125,59340.3613966948,43.39287371168818,59974.94144876913,58761.550422753964,1213.3910260151679,1516.563381475211
2021-04-19,55724.265625,57520.0546875,54368.59375,56191.5859375,65344865159,59382.2703125,56673.296875,58995.97132320006,41.42245326048392,59320.99132203542,58536.56636366108,784.424958374344,1370.1356968550376
2021-04-20,56473.03125,57062.1484375,53448.046875,55681.79296875,67849323955,59259.9802734375,56810.13265625,58755.69131622862,45.54934560977326,58882.843618645355,58383.71191079729,499.13170784806425,1195.934899053643
2021-04-21,53906.08984375,56757.97265625,53695.46875,56471.12890625,54926612466,59000.4943359375,56920.6746875,58293.824509325896,44.572038541297886,58117.18919173838,58052.03620212712,65.15298961125518,969.7785171651655
2021-04-22,51762.2734375,55410.23046875,50583.8125,53857.10546875,74798630778,58619.3923828125,56945.1553125,57671.77202629486,33.26765731862562,57139.50984493247,57586.127849191784,-446.6180042593114,686.4992128802701
2021-04-23,51093.65234375,52120.79296875,47714.6640625,51739.80859375,86668667320,58293.88046875,56995.805,57045.28443748106,32.29639577715777,56209.37792167363,57105.20373767758,-895.8258160039477,370.0342071034266
2021-04-24,50050.8671875,51167.5625,48805.28515625,51143.2265625,49014494781,57858.49609375,57018.27625,56379.149461292385,25.26313429946171,55261.91473180076,56582.66028951627,-1320.7455577155124,31.878254139638784
2021-04-25,49004.25390625,50506.01953125,47159.484375,50052.83203125,46117114240,57355.81484375,57020.113671875,55676.778456050255,22.44852779243621,54299.197681716025,56021.29685371878,-1722.0991720027523,-318.91723108883946
2021-04-26,54021.75390625,54288.00390625,48852.796875,49077.79296875,58284039825,57147.2845703125,57076.414921875,55519.157070354995,38.27202202104577,54256.51402395202,55873.18256131368,-1616.6685373616638,-578.4674923434044
2021-04-27,55033.1171875,55416.96484375,53319.1875,54030.3046875,49448222757,57096.4935546875,57132.146796875,55472.86755770214,31.12184000349633,54375.99143372863,55810.95549658674,-1434.964062858111,-749.7668064463458
2021-04-28,54824.703125,56227.20703125,53887.91796875,55036.63671875,48000572955,56921.5310546875,57132.158515625,55411.13761173051,31.381105160827943,54445.02400161653,55737.899765358095,-1292.875763741562,-858.3885979053891
2021-04-29,53555.109375,55115.84375,52418.02734375,54858.08984375,46088929780,56687.036328125,57083.0896875,55234.373017756174,29.0708687802896,54308.11405906014,55576.211588294536,-1268.0975292343937,-940.3303841711901
2021-04-30,57750.17578125,57900.71875,53129.6015625,53568.6640625,52395931985,56584.8833984375,57081.99078125,55473.97328094606,42.58263601799045,54837.66201632012,55737.245972957906,-899.5839566377836,-932.1810986645089
2021-05-01,57828.05078125,58448.33984375,57052.2734375,57714.6640625,42836427360,56466.0376953125,57091.91,55698.17113811786,44.27859956747325,55297.72182630933,55892.12040320176,-594.3985768924322,-864.6245943100937
2021-05-02,56631.078125,57902.59375,56141.90625,57825.86328125,38177405335,56302.9189453125,56999.66984375,55787.01942258283,50.956584485522306,55502.853564569436,55946.858012223856,-444.0044476544208,-780.5005649789592
2021-05-03,57200.29296875,58973.30859375,56590.87109375,56620.2734375,51713139031,55987.7607421875,56957.629375,55921.61690317018,53.391054815545,55763.99808828952,56039.70504604061,-275.706957751092,-679.5418435333858
2021-05-04,53333.5390625,57214.1796875,53191.42578125,57214.1796875,68564706967,55498.9529296875,56906.156171875,55675.13329929683,43.69111941713796,55390.08131509113,55839.24830651908,-449.1669914279555,-633.4668731122997
2021-05-05,57424.0078125,57911.36328125,52969.0546875,53252.1640625,69241316747,55204.452734375,56918.53828125,55841.69277674475,56.661447003156205,55702.99308392326,55956.637899554706,-253.64481563144363,-557.5024616161285
2021-05-06,56396.515625,58363.31640625,55382.5078125,57441.30859375,69523285106,54945.6390625,56869.050703125,55894.53304800715,59.162661362921604,55809.688859473536,55989.22143477288,-179.5325752993449,-481.9084843527718
2021-05-07,57356.40234375,58606.6328125,55321.84765625,56413.953125,68434023376,54779.2681640625,56859.0003125,56033.75869522076,62.241497263487105,56047.64478013145,56090.49409469711,-42.84931456566119,-394.0966503953497
2021-05-08,58803.77734375,59464.61328125,56975.2109375,57352.765625,65382980634,54908.6478515625,56868.1428125,56297.56999508068,66.84250205387659,56471.665174534304,56291.4780390714,180.18713546290383,-279.239893223699
2021-05-09,58232.31640625,59210.8828125,56482.00390625,58877.390625,65906690347,55034.050390625,56866.51625,56481.83155804919,68.08754603075823,56742.53459479826,56435.243844047596,307.29075075066066,-161.93376442882712
2021-05-10,55859.796875,59519.35546875,54071.45703125,58250.87109375,71776546298,55003.388671875,56833.24375,56422.59015966355,54.01943279527227,56606.72879175237,56392.61814263666,214.11064911571157,-86.72488171991938
2021-05-11,56704.57421875,56872.54296875,54608.65234375,55847.2421875,61308396325,55143.312890625,56876.75234375,56449.44578433845,53.68196872813822,56621.78193436739,56415.72600012654,206.05593424085237,-28.16871852776503
2021-05-12,49150.53515625,57939.36328125,49150.53515625,56714.53125,75215403907,55012.7259765625,56764.984140625,55754.31143880622,40.55674487575631,55472.35935311856,55877.56371539494,-405.2043622763813,-103.57584727748828
2021-05-13,49716.19140625,51330.84375,46980.01953125,49735.43359375,96721152926,54943.8529296875,56703.82265625,55179.25238808658,43.45777824761178,54586.79505360032,55421.16576656939,-834.3707129690738,-249.73482041580542
2021-05-14,49880.53515625,51438.1171875,48868.578125,49682.98046875,55737497453,54935.336328125,56667.35015625,54674.612651721196,34.452780356168844,53862.75506939257,55010.74868432351,-1147.993614930936,-429.38657931883154
2021-05-15,46760.1875,50639.6640625,46664.140625,49855.49609375,59161047474,54823.1330078125,56499.80765625,53920.8578753668,30.48085991401136,52770.0523664091,54399.59600400325,-1629.54363759415,-669.4179909738953
2021-05-16,46456.05859375,49720.04296875,43963.3515625,46716.63671875,64047871555,54444.8482421875,56309.45859375,53209.92461045091,31.471980336209498,51798.668709076934,53811.185825465975,-2012.517116389041,-938.0378160569245
2021-05-17,43537.51171875,46623.55859375,42207.2890625,46415.8984375,74903638450,53870.06796875,56061.19390625,52288.74243028892,27.081866688612834,50527.721479795866,53050.1729286722,-2522.4514488763307,-1254.9205426208057
2021-05-18,42909.40234375,45812.45703125,42367.83203125,43488.05859375,56187365084,53274.3029296875,55764.37796875,51395.47194585664,30.383008490667706,49355.672381942655,52299.004737196476,-2943.3323552538204,-1592.6029051474088
2021-05-19,37002.44140625,43546.1171875,30681.49609375,42944.9765625,126358098747,52446.66953125,55326.07296875,50024.70713256077,14.028355276964518,47455.17530875917,51165.92597194118,-3710.750663182007,-2016.2324567543285
2021-05-20,40782.73828125,42462.984375,35050.6171875,36753.66796875,88281943359,51598.29765625,54963.35109375,49144.51962291212,24.928460254937534,46428.646535296226,50396.80095781591,-3968.154422519685,-2406.6168499074
2021-05-21,37304.69140625,42172.171875,33616.453125,40596.94921875,82051616861,50572.1296875,54527.52875,48016.91693561097,20.2113324695233,45024.96113082758,49427.01506510733,-4402.053934279749,-2805.70426678187
2021-05-22,37536.6328125,38831.0546875,35383.68359375,37371.03125,57377273240,49617.407421875,54090.57515625,47018.79463817183,17.221988693236952,43872.91062031564,48546.246009358634,-4673.3353890429935,-3179.2304912340946
2021-05-23,34770.58203125,38289.21875,31227.33984375,37531.44921875,78469274361,48495.921875,53633.908984375,45852.29819941737,16.130769810289138,42472.552375844,47525.82645542466,-5053.27407958066,-3554.039208903408
2021-05-24,38705.98046875,39835.140625,34551.08203125,34700.36328125,67359584098,47764.5439453125,53232.8575,45171.69651078238,26.305996221155127,41893.079774752616,46872.5045304858,-4979.424755733184,-3839.1163182693635
2021-05-25,38402.22265625,39776.3515625,36581.4296875,38795.78125,56211915803,46813.4546875,52819.744375,44526.98471511262,24.335991863591588,41356.02483344452,46245.07624350537,-4889.051410060849,-4049.103336627661
2021-05-26,39294.19921875,40782.078125,37905.8359375,38392.625,51346735160,45958.3388671875,52441.781171875,44028.62419164952,33.003716624742154,41038.82089272229,45730.19646389386,-4691.375571171571,-4177.557783536443
2021-05-27,38436.96875,40379.6171875,37247.90234375,39316.890625,43210968721,45012.3671875,52089.541796875,43496.08557815909,30.743725881149558,40638.535947688084,45189.9573739758,-4551.421426287714,-4252.330512086697
2021-05-28,35697.60546875,38856.96875,34779.0390625,38507.08203125,55200191952,43857.05859375,51637.01484375,42753.3731867868,27.74329901558373,39878.392797082226,44486.82019581093,-4608.4273987287015,-4323.549889415099
2021-05-29,34616.06640625,37234.5,33693.9296875,35684.15625,45231013335,42676.24609375,51164.43609375,41978.391588640436,29.639909587405114,39068.80412156958,43755.65324843604,-4686.849126866466,-4396.209736905372
2021-05-30,35678.12890625,36400.66796875,33520.73828125,34607.40625,31646080921,41667.1626953125,50682.133984375,41378.366571269915,32.378224117898924,38547.16178075118,43157.31811197782,-4610.156331226637,-4438.999055769626
2021-05-31,37332.85546875,37468.25,34241.9453125,35658.59375,39009847639,40698.5767578125,50224.691796875,40993.07979960135,39.418155509395405,38360.345425058695,42725.876434701684,-4365.531009642989,-4424.305446544298
2021-06-01,36684.92578125,37896.734375,35787.0859375,37293.79296875,34639423297,40075.2962890625,49760.52125,40582.77941690123,39.39152454268407,38102.588556780436,42278.398608520074,-4175.810051739638,-4374.606367583367
2021-06-02,37575.1796875,38231.33984375,35966.30859375,36699.921875,33070867190,39468.245703125,49241.955703125,40296.34134743444,51.17747688870037,38021.44873073729,41930.012021777846,-3908.5632910405548,-4281.397752274805
2021-06-03,39208.765625,39478.953125,37243.97265625,37599.41015625,35460750427,38934.6572265625,48763.937109375,40192.76270720259,46.45083800624644,38204.112868316166,41728.43821460912,-3524.325346292957,-4129.983271078435
2021-06-04,36894.40625,39242.484375,35717.72265625,39242.484375,41831090187,38441.3681640625,48235.545,39878.633520802345,49.023603703934384,38002.619542421366,41370.36177278622,-3367.7422303648564,-3977.5350629357195
2021-06-05,35551.95703125,37917.71484375,34900.4140625,36880.15625,35959473399,37896.1630859375,47715.128359375,39466.56909322593,45.51398180612566,37625.594540702696,40939.36882896872,-3313.774288266024,-3844.7829080017805
2021-06-06,35862.37890625,36436.421875,35304.578125,35538.609375,28913440585,37512.4064453125,47218.69953125,39123.312884942505,52.77598230045603,37354.33059694074,40563.29550135993,-3208.96490441919,-3717.6193072852625
2021-06-07,33560.70703125,36790.5703125,33480.640625,35835.265625,33683936663,37044.9716796875,46765.59,38593.540898876556,35.73240583879618,36770.696202219086,40044.585244314745,-3273.8890420956595,-3628.873254247342
2021-06-08,33472.6328125,34017.38671875,31114.443359375,33589.51953125,49902050442,36868.48125,46320.55734375,38105.83536684069,36.16499718799642,36263.30183457,39557.77395306921,-3294.472118499216,-3561.993027097717
2021-06-09,37345.12109375,37537.37109375,32475.865234375,33416.9765625,53972919008,36696.600390625,45937.999140625,38033.3863884511,45.31385006544178,36429.73556675154,39393.87374126779,-2964.1381745162507,-3442.422056581424
2021-06-10,36702.59765625,38334.32421875,35847.59375,37389.515625,43576032854,36666.495703125,45593.929296875,37906.644604431945,45.786567128203096,36471.7143497513,39194.519957192395,-2722.8056074410924,-3298.498766753358
